lab_id,site,latitude,longitude,context,cra,error,d13c,material,references
GrN 16462,Çayönü,38.21917,39.72917,Levels g1-4. building GTc,9040,65,,CH,www.canew.org
GrN 16463,Çayönü,38.21917,39.72917,nd EA floor,8040,60,,CH,www.canew.org
GrN 19481,Çayönü,38.21917,39.72917,"Level r1, Square 29M",10020,240,,CH,www.canew.org
GrN 19482,Çayönü,38.21917,39.72917,"Level r1, Square 30M",10230,200,,CH,www.canew.org
GrN 4458,Çayönü,38.21917,39.72917,,9520,100,,CH,www.canew.org
GrN 4459,Çayönü,38.21917,39.72917,,9200,60,,CH,www.canew.org
GrN 5953,Çayönü,38.21917,39.72917,Base level?,9795,260,,CH,www.canew.org
GrN 5954,Çayönü,38.21917,39.72917,nd fill,8055,75,,CH,www.canew.org
GrN 6241,Çayönü,38.21917,39.72917,ch-1-4,9275,95,,CH,www.canew.org
GrN 6242,Çayönü,38.21917,39.72917,cp1-3,8795,50,,CH,www.canew.org
GrN 6243,Çayönü,38.21917,39.72917,"""Basal Pits""",9320,55,,CH,www.canew.org
GrN 6244,Çayönü,38.21917,39.72917,ch-1-4,8980,80,,CH,www.canew.org
GrN 8078,Çayönü,38.21917,39.72917,c1-3a-b,8355,50,,CH,www.canew.org
GrN 8079,Çayönü,38.21917,39.72917,"""Basal Pits""",9250,60,,CH,www.canew.org
GrN 8103,Çayönü,38.21917,39.72917,"""Base level""?",10430,80,,CH,www.canew.org
GrN 8819,Çayönü,38.21917,39.72917,nd hearth,8080,90,,CH,www.canew.org
GrN 8820,Çayönü,38.21917,39.72917,cp1-3,8865,45,,CH,www.canew.org
GrN 8821,Çayönü,38.21917,39.72917,"""Basal Pits""",9175,55,,CH,www.canew.org
GrN13948,Çayönü,38.21917,39.72917,cp1-3,8910,50,,CH,www.canew.org
M 1609,Çayönü,38.21917,39.72917,,8790,250,,CH,www.canew.org
M 1610,Çayönü,38.21917,39.72917,,8570,250,,CH,www.canew.org
UCLA 1703 B,Çayönü,38.21917,39.72917,,8340,250,,B (Human),www.canew.org
OxA-12488,Demirköy,37.88333,41.08333,Sample 22/2K 180436,9930,50,,"S, Lathyrus/Vicia","Higham et al. 2007 (online version), Rosenberg 2011:80"
OxA-12489,Demirköy,37.88333,41.08333,Sample 23/2L 17 1225,9890,45,,"S, Lathyrus/Vicia","Higham et al. 2007 (online version), Rosenberg 2011:80"
AA-38141,Dhra’,31.24722,35.58,"AMS, Trank trench 2.3",10031,69,,"CH, Holz","Kuijt, Finlayson 2001"
AA-38142,Dhra’,31.24722,35.58,"AMS, Trank trench, 1.8m",10059,73,,"CH, Holz","Kuijt, Finlayson 2001"
AA-38143,Dhra’,31.24722,35.58,"AMS, F6, Struktur 1, 1.31.m",9984,67,,"CH, Holz","Kuijt, Finlayson 2001"
AA-38144,Dhra’,31.24722,35.58,"AMS, F6, Struktur 1, 1.01m",10000,68,,"CH, Holz","Kuijt, Finlayson 2001"
ISGS-2898,Dhra’,31.24722,35.58,"Area I, Trank trench, 1.2 m",9960,110,,"CH, Holz","Kuijt, Finlayson 2001"
ISGS-3277,Dhra’,31.24722,35.58,"F6, Struktur 1, 1.25m",9610,170,,"CH, Holz","Kuijt, Finlayson 2001"
ISGS-3278,Dhra’,31.24722,35.58,"Trank Trench, 2.6m",9940,180,,"CH, Holz","Kuijt, Finlayson 2001"
ISGS-A0246,Dhra’,31.24722,35.58,"AMS, F1, Struktur 4, 1.01m",9913,59,,"CH, Holz","Kuijt, Finlayson 2001"
ISGS-A0248,Dhra’,31.24722,35.58,"AMS, F1, Struktur 4, 0.40m",9835,65,,"CH, Holz","Kuijt, Finlayson 2001"
BM 2349,Dhuweila,32.25,37.5,,8190,60,,,Betts 1987:214
OxA-1637,Dhuweila,32.25,37.5,2202/2133,8350,100,,CH,http://users.ox.ac.uk/~orau/dl_am9.html
*Ly 14494,Dja’de,36.64306,38.20778,"Phase I, DJ07, BW, G10",8690,45,,contaminated during measurements with benzene (written comm. 5.2.15; E.Coqueugniot)),Coqueugniot 2014:107
*Ly 14514,Dja’de,36.64306,38.20778,Phase II base; DJ07-E-K5; burnt building; probably contaminated,9345,40,,contaminated during measurements with benzene (written comm. 5.2.15; E.Coqueugniot)),Coqueugniot 2014:107
*Ly 14515,Dja’de,36.64306,38.20778,"Phase II, base; DJ07-E-M3, contaminated",9155,40,,contaminated during measurements with benzene (written comm. 5.2.15; E.Coqueugniot)),Coqueugniot 2014:107
*Lyon 6902 (GrA),Dja’de,36.64306,38.20778,Phase I (too young); DJ09-Bs (z=850).,9360,45,,AMS,Coqueugniot 2014:107
Beta 268168,Dja’de,36.64306,38.20778,"natural soil; DJ09-B z=850; test cut behind, seed of Arnibia in the natural soil.",9560,50,,S (AMS),Coqueugniot 2014:107
LTL 3332A,Dja’de,36.64306,38.20778,Phase I; DJ07-SB-base (beneath the floor of the 1st occupation),9562,65,,?,Coqueugniot 2014:107
Ly 10845,Dja’de,36.64306,38.20778,Phase III; Sect C - CCHE G 11B,9175,55,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=13124&cpt=5
Ly 10846,Dja’de,36.64306,38.20778,Phase III; Sect. D - CCHE H2C,9250,55,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=13125&cpt=6
Ly 10847,Dja’de,36.64306,38.20778,Phase III; Sect. SF-CCHE DI,9210,55,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=13126&cpt=7
Ly 10848,Dja’de,36.64306,38.20778,Phase III; Sect SF-CCHE F11 A2,9150,55,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=13127&cpt=8
Ly 10849,Dja’de,36.64306,38.20778,Phase III; Sect. ST-CCHE F3,9210,95,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=13128&cpt=9
Ly 11328,Dja’de,36.64306,38.20778,Phase III; ECH.216-Sect.D- Couche G11B,9145,50,,CH (Bois),www.archeometrie.mom.fr/banadora/echantillon.php?num=14441&cpt=10
Ly 11329,Dja’de,36.64306,38.20778,Phase I-II; ECH.233-SECT.B Couche K1,9480,50,,CH (Bois),www.archeometrie.mom.fr/banadora/echantillon.php?num=14442&cpt=11
Ly 11330,Dja’de,36.64306,38.20778,Phase II; DJ01-ST-C2b.,9410,50,,CH,
Ly 12110,Dja’de,36.64306,38.20778,Phase I-II ECH.289-DJ02-Locus W4,9570,50,,CH (Bois),www.archeometrie.mom.fr/banadora/echantillon.php?num=15548&cpt=12
Ly 12112,Dja’de,36.64306,38.20778,Phase III; DJ02-CD-YZ56-COUCHE H6B,9290,45,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=15550&cpt=14
Ly 13628,Dja’de,36.64306,38.20778,Phase II; DJ04-E-H4a,9305,45,,?,Coqueugniot 2014:106
Ly 13629,Dja’de,36.64306,38.20778,"Phase II, DJ04-EI1e",9440,45,,?,Coqueugniot 2014:106
Ly 13630,Dja’de,36.64306,38.20778,"Phase II, DJ04-E-I2b",9000,40,,?,Coqueugniot 2014:106
Ly 13631,Dja’de,36.64306,38.20778,"Phase II, DJ04-E-I5",9340,45,,?,Coqueugniot 2014:106
Ly 14032,Dja’de,36.64306,38.20778,"Phase II, DJ06-BW-F1a;",9420,45,,"CH, poteau maison brûlée",Coqueugniot 2014:106
Ly 14033,Dja’de,36.64306,38.20778,"Phase II, JD106-E-K5",9220,60,,?,Coqueugniot 2014:106
Ly 15185,Dja’de,36.64306,38.20778,"Phase II, DJ05, BW-F1a",9345,45,,?,Coqueugniot 2014:107
Ly 15186,Dja’de,36.64306,38.20778,"PHase II, DJ05-E-K1",9315,40,,?,Coqueugniot 2014:107
Ly 15454,Dja’de,36.64306,38.20778,"Phase IIb, DJ10, F-E15b2 (fire place 736)",9320,45,,?,Coqueugniot 2014:107
Ly 15455,Dja’de,36.64306,38.20778,"Phas II, DJ05, E-a1-K1, structure 549",9150,40,,?,Coqueugniot 2014:107
Ly 5820,Dja’de,36.64306,38.20778,Phase III; DJ91-C-X4-F5,9540,290,,Très faible quantité de C,1) Coqueugniot 1999 2) homepage CNRS last access 16.9.08
Ly 5821,Dja’de,36.64306,38.20778,Phase III; DJ91-B-X4-D4Très faible quantité de C,9610,170,,,Coqueugniot 1999
Ly 5822,Dja’de,36.64306,38.20778,Phase III; DJ91-C->4-F4,9160,75,,Carbone abondant,Coqueugniot 1999
Ly 5823,Dja’de,36.64306,38.20778,Phase III; DJ91-C-Y4-F4,9140,390,,Très faible quantité de C,Coqueugniot 1999
Ly 6164,Dja’de,36.64306,38.20778,Phase III; DJ92-B-X-F4b,9070,220,,Très faible quantité de C,Coqueugniot 1999
Ly 6165,Dja’de,36.64306,38.20778,Phase III; DJ92-B-X1/2-C4a(foyer XLI,9100,80,,,Coqueugniot 1999
Ly 6166,Dja’de,36.64306,38.20778,Phase III; DJ92-B-Y3-F4,8990,100,,Très faible quantité de C,Coqueugniot 1999
Ly 8841,Dja’de,36.64306,38.20778,Phase III; DJ95-B-X2-D4c,9280,60,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=10230&cpt=4
Ly 8842,Dja’de,36.64306,38.20778,Phase II; DJ96-Bsond-xy3-G3base,9370,75,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=10229&cpt=3
Ly 8843,Dja’de,36.64306,38.20778,Phase III; DJ95-C-VW1/3-F5b,9190,65,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=10228&cpt=2
Ly 8844,Dja’de,36.64306,38.20778,Phase III; DJ95-B-Y1/2-E3d (fosse 91),9245,65,,CH,www.archeometrie.mom.fr/banadora/echantillon.php?num=10227&cpt=1
Lyon 2603 (Poz),Dja’de,36.64306,38.20778,"Phase I; DJ02-ST_C6c, on virgin soi, refuse pit.",9560,65,,S,"www.canew.org, Coqueugniot 2014:106"
Lyon 2604 (Poz),Dja’de,36.64306,38.20778,"Phase I; DJ02-B-US 32, on virgin soil, painted house",9780,65,,S,"www.canew.org, Coqueugniot 2014:106"
Lyon 2614 (Poz),Dja’de,36.64306,38.20778,Phase I; DJ02-SECT.B; COUCHE C12,8160,95,,B,www.archeometrie.mom.fr/banadora/echantillon.php?num=16020&cpt=16
Lyon 4704,Dja’de,36.64306,38.20778,"PHase I, DJ07-BW-G16, at the base of the painted building.",9480,60,,AMS,Coqueugniot 2014:107
Lyon 4705,Dja’de,36.64306,38.20778,"Phase II; DJ07, C-I17a",9380,60,,AMS,Coqueugniot 2014:107
Lyon 7795 (GrA),Dja’de,36.64306,38.20778,"Phase Ia, DJ 10, B-x1 (floor 10, prof.- 945; Pit beneath the painted building)",9450,45,,AMS,Coqueugniot 2014:107
UBA 16007,Dja’de,36.64306,38.20778,Phase Ia; DJ09-Bs(z=850); US 666/27; beyond 666.,9556,34,,AMS,Coqueugniot 2014:107
UBA 16008,Dja’de,36.64306,38.20778,Phase I; DJ09-BE (z=850); 668.,9530,39,,AMS,Coqueugniot 2014:107
UBA 16009,Dja’de,36.64306,38.20778,"Phase IIb, DJ 01, B-x2/3-K4c.",9483,30,,AMS,Coqueugniot 2014:107
UtC-2369,Dja’de,36.64306,38.20778,Phase III; DJ91-C-x4-F6,9200,100,,AMS,Coqueugniot 1999
Pta 1367,El Wad,32.67056,34.96528,same sample as RT 1367,10680,190,,CH,Byrd 1994:218
Pta 5435,El Wad,32.67056,34.96528,middle of early Natufian layer,12620,110,,CH,Weinstein-Evron 1991:95
RT 1367,El Wad,32.67056,34.96528,top of early Natufian layer,10740,200,,CH,Weinstein-Evron 1991:95
RT 1368,El Wad,32.67056,34.96528,lower part of early Natufian layer,12950,200,,CH,Weinstein-Evron 1991:95
UCLA?,El Wad,32.67056,34.96528,B2 Cave,11920,660,,B,Weinstein-Evron 1991:95
UCLA?,El Wad,32.67056,34.96528,B2 Terrace,11475,600,,B,Weinstein-Evron 1991:95
UCLA?,El Wad,32.67056,34.96528,B 1,9795,600,,B,Byrd 1994:218
Bln 4968,Es Sifiya,31.43932,35.82238,"Area C, Quadrate 3, Loc. 05",7979,45,,CH,Görsdorf 2000
Bln 4969,Es Sifiya,31.43932,35.82238,"Area C, Quadrate 7, Loc. 8",8024,44,,CH,Görsdorf 2000
Bln 4970,Es Sifiya,31.43932,35.82238,"Area C, Quadrate 1, Loc. 06 (floor)",7921,48,,CH,Görsdorf 2000
Bln 4971,Es Sifiya,31.43932,35.82238,"Area C, Quadrate 5, Loc. 09 (floor)",8001,44,,CH,Görsdorf 2000
Bln 4972,Es Sifiya,31.43932,35.82238,"Area C, Quadrate 8, Loc. 08/9 (floor)",7990,48,,CH,Görsdorf 2000
Bln 4973,Es Sifiya,31.43932,35.82238,"Area C, Quadrate 4, Loc. 08/04 (floor)",8040,44,,CH,Görsdorf 2000
ISGS-3279,Es Sifiya,31.43932,35.82238,"Area A; floor of Room 11,",7930,70,,?; Delta 13c:25.2;,Mahasneh 1997
GaK 807,Ganj Dareh,34.25,47.5,"Niv. E, base of the tell",10400,150,,CH,"Radiocarbon 9,1967,61"
OxA 2099,Ganj Dareh,34.25,47.5,GD.Fl.70,8840,110,,S (hordeum),Hedges et al. 1990
OxA 2100,Ganj Dareh,34.25,47.5,GD.Fl.110,9010,110,,S (hordeum),Hedges et al. 1990
OxA 2101,Ganj Dareh,34.25,47.5,GD.Fl.129,8850,100,,S (hordeum),Hedges et al. 1990
OxA 2102,Ganj Dareh,34.25,47.5,GD.Fl.136c,8690,110,,S (hordeum),Hedges et al. 1990
SI 922,Ganj Dareh,34.25,47.5,Niv. E,8570,210,,CH,"Radiocarbon 15,1973,398"
SI 923,Ganj Dareh,34.25,47.5,Niv.E,8625,195,,CH,Hole 1987
SI 924,Ganj Dareh,34.25,47.5,Niv. E,8640,90,,CH,Hole 1987
SI 925,Ganj Dareh,34.25,47.5,"Niv.E, below SI 924",8385,75,,CH,Hole 1987
Pta 4595,Gesher,32.60306,35.55556,,9870,80,,,"Garfinkel, Dag 2006"
Pta-4553,Gesher,32.60306,35.55556,,10020,100,,,"Garfinkel, Dag 2006"
Rt 868a,Gesher,32.60306,35.55556,,9820,140,,,"Garfinkel, Dag 2006"
Rt 868b,Gesher,32.60306,35.55556,,9790,140,,,"Garfinkel, Dag 2006"
Beta140757,Ghuwayr 1,30.62306,35.50611,Area I/phaseIII,8390,50,,,"Simmons, Najjar 2006:80"
Beta140758,Ghuwayr 1,30.62306,35.50611,Area I/phaseIII,8620,50,,,"Simmons, Najjar 2006:80"
Beta140759,Ghuwayr 1,30.62306,35.50611,Area I/phaseIII,8610,50,,,"Simmons, Najjar 2006:80"
DRI 3251,Ghuwayr 1,30.62306,35.50611,Area I/phase II,8806,52,,,"Finlayson, Mithen 2007:474"
DRI 3252,Ghuwayr 1,30.62306,35.50611,Area I/phase II,8880,117,,,"Finlayson, Mithen 2007:474"
DRI 3253,Ghuwayr 1,30.62306,35.50611,Area II/ phase II?,9027,116,,,"1) Simmons, Najjar 2006 2) n.Finlayson, Mithen 2007:474: 9037+/-116"
DRI 3254,Ghuwayr 1,30.62306,35.50611,Area I/phase II,8659,178,,,"Simmons, Najjar 2006:80"
DRI 3255,Ghuwayr 1,30.62306,35.50611,Area III/ phase II?,8755,111,,,"Finlayson, Mithen 2007:474"
DRI 3256,Ghuwayr 1,30.62306,35.50611,Area II/ phase II?,8754,52,,,"Finlayson, Mithen 2007:474"
Hd 17219-17541,Ghuwayr 1,30.62306,35.50611,Area I/phase I,8812,61,,,"Simmons, Najjar 2006:80"
Hd17220-17550,Ghuwayr 1,30.62306,35.50611,Area I/phaseIII,8627,46,,,"Simmons, Najjar 2006:80"
Hd17221-17359,Ghuwayr 1,30.62306,35.50611,AreaIV/II?,8528,89,,,"Simmons, Najjar 2006:80"
ISGS 4325,Ghuwayr 1,30.62306,35.50611,Area II/ phase II?,8590,70,,,"Simmons, Najjar 2006:80"
ISGS 4330,Ghuwayr 1,30.62306,35.50611,Area I/phase II,8870,70,,,"Finlayson, Mithen 2007:474"
ISGS 4331,Ghuwayr 1,30.62306,35.50611,AreaIV/II?,8510,70,,,"Simmons, Najjar 2006:80"
ISGS 4332,Ghuwayr 1,30.62306,35.50611,Area II/III?,8570,70,,,"Simmons, Najjar 2006:80"
ISGS 4333,Ghuwayr 1,30.62306,35.50611,AreaIV/II?,8620,70,,,"Simmons, Najjar 2006:80"
ISGS 4364,Ghuwayr 1,30.62306,35.50611,Area II/ phase I,8690,70,,,"Simmons, Najjar 2006:80"
"ISGS 4364 (?, doppelt vergeben)",Ghuwayr 1,30.62306,35.50611,AreaIV/II?,8570,100,,,"Simmons, Najjar 2006:80"
ISGS 4365,Ghuwayr 1,30.62306,35.50611,AreaIV/II?,8530,100,,,"Simmons, Najjar 2006:80"
ISGS 4366,Ghuwayr 1,30.62306,35.50611,Area II/ phase I,9710,150,,,"Finlayson, Mithen 2007:474"
Pta-4583,Gilgal,32.03278,35.47569,,9830,80,,CH,"Garfinkel, Dag 2006"
Pta-4585,Gilgal,32.03278,35.47569,,9710,70,,CH,"Kuijt, Bar-Yosef 1994:238"
Pta-4588,Gilgal,32.03278,35.47569,,9920,70,,CH,"Garfinkel, Dag 2006"
RT-777-A,Gilgal,32.03278,35.47569,,9900,220,,CH,"Garfinkel, Dag 2006"
RT-777-B,Gilgal,32.03278,35.47569,,9950,150,,CH,"Kuijt, Bar-Yosef 1994:238"
Hd 20025,Göbekli Tepe,37.223,38.92236,"Enclosure A ""Schlangenpfeilergebäude"", Loc. 44.3, L9-75.",9452,73,not available,"S/CH, pistachio, almond","Kromer, Schmidt 1998"
Hd 20036,Göbekli Tepe,37.223,38.92236,"Enclosure A, ""Schlangenpfeilergebäude""; L 9-75, Loc. 48.1",9559,53,not available,"S/CH, pistachio, almond","Kromer, Schmidt 1998"
IGAS 2658,Göbekli Tepe,37.223,38.92236,Layer II; over filling of Enclosure D; L 9-68,8880,60,not available,humic acids,Dietrich 2011
KIA 25373,Göbekli Tepe,37.223,38.92236,"Wallstone ""Terrace-Wall""; L9-79",8895,55,-14.27,pedogenic carbonate lamination,Pustovoytov et al. 2007a
KIA 25467,Göbekli Tepe,37.223,38.92236,Layer III; Enclosure A; L 9-75,9290,70,-19.49,pedogenic carbonate lamination,Pustovoytov et al. 2007b; O. Dietrich pers. comm.
KIA 26021,Göbekli Tepe,37.223,38.92236,Layer III; Enclosure A; L 9-65,9020,30,-12.5,pedogenic carbonate lamination,Pustovoytov et al. 2007a
KIA 26168,Göbekli Tepe,37.223,38.92236,"Layer II; Wallstone Lionpillar-Building, surroundings; L 9-80",8625,45,-13.31,pedogenic carbonate lamination,Pustovoytov et al. 2007a
KIA 26169,Göbekli Tepe,37.223,38.92236,Layer II; Lionspillar-Building outer wall; L 10-71,8440,40,-14.05,pedogenic carbonate lamination,Pustovoytov et al. 2007a
KIA 28033,Göbekli Tepe,37.223,38.92236,"Layer II, upper part; gap at pillar XI; L 9-56",7180,40,-13.63,pedogenic carbonates,Dietrich 2011
KIA 28406,Göbekli Tepe,37.223,38.92236,"Layer II, lower part; Pillar XI; L 9-56",7600,60,-13.19±0.25,pedogenic carbonates,Dietrich 2011
KIA 28407 (A),Göbekli Tepe,37.223,38.92236,"Enclosure A ""Schlangepfeilergebäude""; CH of earth sample KIA 28407; L 9-75",9250,55,-24.82±0.11,CH,Dietrich 2011
KIA 28407 (B),Göbekli Tepe,37.223,38.92236,"Enclosure A, under a fallen pillar fragment; L 9-75",6515,45,-27.92±0.12,humic acids,Dietrich 2011
KIA 28965,Göbekli Tepe,37.223,38.92236,Layer III; Enclosure D; L 9-78,8485,40,-13.18±0.19,pedogenic carbonates,Dietrich 2011
KIA 29564,Göbekli Tepe,37.223,38.92236,"""Atelier"", quarry on the plateau",7525,45,-11.33±0.19,pedogenic carbonates,Dietrich 2011
KIA 38006,Göbekli Tepe,37.223,38.92236,Layer II; Loc. 48.4; L 9-66,6620,32,-12.80±0.24,Bone/Apatite,Dietrich 2011
KIA 38007 (A),Göbekli Tepe,37.223,38.92236,"Layer III, Enclosure B, Loc. 107.1.; L 9-66",9065,35,-17.71±0.35,Bone/Collagen,Dietrich 2011
KIA 38007 (B),Göbekli Tepe,37.223,38.92236,"Layer II, Enclosure B, Loc. 107.1; L 9-66.",6475,37,-17.71±0.35,Bone/Apatite,Dietrich 2011
KIA 38008,Göbekli Tepe,37.223,38.92236,"Layer III, Enclosure D, Loc. 25.4; L 9-68",8930,45,-13.85±0.21,Bone/Apatite,Dietrich 2011
KIA 42204,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure B, Loc. 113.1; L 9-66",8475,60,-12.35±0.19,Bone/Apatite,Dietrich 2011
KIA 42205,Göbekli Tepe,37.223,38.92236,"Layer III, Enclosure B, Loc. 71.1; L9-66",9000,65,-11.81±0.16,Bone/Apatite,Dietrich 2011
KIA 42206,Göbekli Tepe,37.223,38.92236,Layer II; Loc. 50.2; L 9-66,6745,30,-9.91±0.19,Bone/Apatite,Dietrich 2011
KIA 42207,Göbekli Tepe,37.223,38.92236,Layer II; Loc. 28.1; L 9-68,7830,35,-12.86±0.18,Bone/Apatite,Dietrich 2011
KIA 42208,Göbekli Tepe,37.223,38.92236,"Layer II; Enclosure F, Loc. 28.1; K 9-87",8380,40,-11.90±0.15,Bone/Apatite,Dietrich 2011
KIA 42209,Göbekli Tepe,37.223,38.92236,Layer II; Loc. 24.4; L 9-17,5775,25,-9.83±0.16,Bone/Apatite,Dietrich 2011
KIA 42210,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure D, Loc. 18.2; L 9-68",8370,35,-13.86±0.23,Bone/Apatite,Dietrich 2011
KIA 42211,Göbekli Tepe,37.223,38.92236,"Layer ?; Enclosure G, Loc. 81.3; L 9-58",7985,45,-11.47±0.30,Bone/Apatite,Dietrich 2011
KIA 42212,Göbekli Tepe,37.223,38.92236,"Layer III, Loc. 49.6; L 9-58",8665,45,-12.96±0.17,Bone/Apatite,Dietrich 2011
KIA 42213,Göbekli Tepe,37.223,38.92236,"Layer II, Loc. 96.2; L 9-58",8860,80,-13.36±0.34,Bone/Apatite,Dietrich 2011
KIA 42214,Göbekli Tepe,37.223,38.92236,"later pit feature, unclear; Loc. 4.19; L 9-58",8115,60,-12.62±0.21,Bone/Apatite,Dietrich 2011
KIA 42216,Göbekli Tepe,37.223,38.92236,"Layer III, Enclosure D; Loc. 19.2; L 9-68",7735,40,-9.35±0.26,Bone/Apatite,Dietrich 2011
KIA 42217,Göbekli Tepe,37.223,38.92236,Layer I; Loc. 10.1; L 9-68.,8860,50,-13.34±0.20,Bone/Apatite,Dietrich 2011
KIA 42218,Göbekli Tepe,37.223,38.92236,"Layer III, Enclosure D, Loc. 25.2; L 9-68",8950,65,-12.34±0.16,Bone/Apatite,Dietrich 2011
KIA 42219,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure D, Loc. 21.7; L9-68",9120,50,-8.53±0.24,Bone/Apatite,Dietrich 2011
KIA 42221,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure B, Loc. 74.2; L9-66",9230,130,-15.37±0.16,Bone/Apatite,Dietrich 2011
KIA 44149,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure D, Loc. 782.3; L9-68.",9984,42,-26.31±0.57,"CH, in wall plaster","Dietrich, Schmidt 2011:82-83."
Ua 19561,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure C, wallstone near pillar 11, 115 cm below surface, L9-76.",8430,80,-11,pedogenic carbonate lamination,Pustovoytov et al. 2007a
Ua 19562,Göbekli Tepe,37.223,38.92236,"Layer III; Enclosure B, Wallstone near Pillar 8, 105 cm below surface; L9-66",8960,85,-12,pedogenic carbonate lamination,Pustovoytov et al. 2007a
Ua 21415,Göbekli Tepe,37.223,38.92236,"Layer II, Wallstone, Lionspillarbuilding, L 9-80",7450,85,-14.3,pedogenic carbonates,Dietrich 2011
Ua 21416,Göbekli Tepe,37.223,38.92236,"Stone, fill of looters pit; L 9-87",6405,70,-10.8,pedogenic carbonates,Dietrich 2011
KIA 44176,Gusir Höyük,37.223,38.92236,2 GSR,9920,40,,,Karul 2011:6
KIA 44177,Gusir Höyük,37.223,38.92236,3GSR,9900,40,,,Karul 2011:6
KIA 44179,Gusir Höyük,37.223,38.92236,5 GSR,9935,40,,,Karul 2011:6
KIA 44180,Gusir Höyük,37.223,38.92236,6GSR,9590,45,,,Karul 2011:6
KIA44178,Gusir Höyük,37.223,38.92236,4 GSR,9975,50,,,Karul 2011:6
Beta-46647,Hallan Çemi,38.23333,41.25,,10040,160,,CH,www.canew.org
Beta-46649,Hallan Çemi,38.23333,41.25,,10800,220,,CH,www.canew.org
Beta-47211,Hallan Çemi,38.23333,41.25,central activity area,10060,120,,CH,www.canew.org
Beta-47252,Hallan Çemi,38.23333,41.25,,11700,460,,CH,www.canew.org
Beta-55049,Hallan Çemi,38.23333,41.25,,10050,80,,CH,www.canew.org
Beta-55050,Hallan Çemi,38.23333,41.25,,9840,50,,CH,www.canew.org
Beta-55051,Hallan Çemi,38.23333,41.25,,10500,170,,CH,www.canew.org
Beta-55052,Hallan Çemi,38.23333,41.25,,10590,170,,CH,www.canew.org
Beta-56102,Hallan Çemi,38.23333,41.25,,10590,260,,CH,www.canew.org
Beta-66850,Hallan Çemi,38.23333,41.25,,9510,200,,CH,www.canew.org
Beta-66852,Hallan Çemi,38.23333,41.25,,9600,180,,CH,www.canew.org
Beta-66854,Hallan Çemi,38.23333,41.25,,9930,110,,CH,www.canew.org
Beta-66855,Hallan Çemi,38.23333,41.25,,10060,90,,CH,www.canew.org
Beta-66856,Hallan Çemi,38.23333,41.25,,9870,110,,CH,www.canew.org
Beta-66858,Hallan Çemi,38.23333,41.25,"below house floor, fill",10320,110,,CH,www.canew.org
Beta-67462,Hallan Çemi,38.23333,41.25,,10520,190,,CH,www.canew.org
Beta-67463,Hallan Çemi,38.23333,41.25,,9890,90,,CH,www.canew.org
Beta-67464,Hallan Çemi,38.23333,41.25,,10000,80,,CH,www.canew.org
OxA-12298,Hallan Çemi,38.23333,41.25,2/6H 07 0979,9980,60,,S Pistacia,Higham et al. 2007 (online version)
OxA-12299,Hallan Çemi,38.23333,41.25,14/6G 12 1809,10020,45,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
OxA-12328,Hallan Çemi,38.23333,41.25,1/5G 47 1034,9960,45,,S Pistacia,Higham et al. 2007 (online version)
OxA-12329,Hallan Çemi,38.23333,41.25,3/6H 100978,10085,45,,S Pisum/Vicia,Higham et al. 2007 (online version)
OxA-12330,Hallan Çemi,38.23333,41.25,4/5H 56 1145,9980,45,,S Amygdalus,Higham et al. 2007 (online version)
OxA-12331,Hallan Çemi,38.23333,41.25,5/5H 57 1146,9975,45,,S Amygdalus,Higham et al. 2007 (online version)
OxA-12332,Hallan Çemi,38.23333,41.25,6/6E 121652,9935,45,,S Pisum/Vicia,Higham et al. 2007 (online version)
OxA-12333,Hallan Çemi,38.23333,41.25,7/6E 17166,10050,45,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
OxA-12334,Hallan Çemi,38.23333,41.25,8/5H 99 2049,9970,45,,S Scirpus maritimus,Higham et al. 2007 (online version)
OxA-12335,Hallan Çemi,38.23333,41.25,9/5H 99 2046,9995,40,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
OxA-12336,Hallan Çemi,38.23333,41.25,10/5G 72 2184,10020,40,,S Pistacia,Higham et al. 2007 (online version)
OxA-12337,Hallan Çemi,38.23333,41.25,13/6G 12 1803,9965,40,,S Pisum/Vicia,Higham et al. 2007 (online version)
OxA-12338,Hallan Çemi,38.23333,41.25,17/6F 07 1209,9970,40,,S Pisum/Vicia,Higham et al. 2007 (online version)
OxA-12339,Hallan Çemi,38.23333,41.25,18/6F 07 1215,9955,40,,S Lathyrus/Vicia,Higham et al. 2007 (online version)
